Shipment_ID,Customer_ID,Carrier_ID,Carrier_Name,Route_ID,Route_Type,Origin_Port,Destination_Port,Num_Transshipments,ETD,ETA,Actual_Arrival,Std_Transit_Days,Actual_Transit_Days,Delay_Days,Delay_Reason,On_Time,Num_Containers,Container_Type,Commodity,Incoterms,Cargo_Value_USD,Shipment_Status
SHP0000129,CUS0006,CAR007,Yang Ming,RTE0043,Direct,Hamburg,Houston,0,2023-08-28,2023-09-27,2023-09-27,30,30,0,None,Yes,2,20GP,Machinery,CIF,410999.99,Delivered
SHP0000130,CUS0021,CAR007,Yang Ming,RTE0009,Direct,Shenzhen,Montreal,0,2024-01-09,2024-02-08,2024-02-08,30,30,0,None,Yes,5,20RF,Chemicals,EXW,147119.84,Delivered
SHP0000131,CUS0036,CAR008,ZIM,RTE0028,Transshipment,Singapore,Chicago,1,2024-11-15,2024-12-13,2024-12-13,28,28,0,None,Yes,2,40HC,Steel Products,FOB,617078.33,Delivered
SHP0000132,CUS0001,CAR007,Yang Ming,RTE0055,Direct,Kaohsiung,New York,0,2023-08-21,2023-09-08,2023-09-08,18,18,0,None,Yes,2,40RF,Auto Parts,CFR,545049.3,Delivered
SHP0000133,CUS0018,CAR003,CMA CGM,RTE0011,Direct,Shenzhen,Los Angeles,0,2023-09-09,2023-09-24,2023-09-24,15,15,0,None,Yes,2,40GP,Food Products,EXW,450047.22,Delivered
SHP0000134,CUS0017,CAR006,ONE,RTE0005,Direct,Shanghai,Chicago,0,2023-05-21,2023-06-13,2023-06-13,23,23,0,None,Yes,10,40RF,Auto Parts,DAP,151623.75,Delivered
SHP0000135,CUS0040,CAR006,ONE,RTE0026,Transshipment,Singapore,New York,1,2024-02-18,2024-03-18,2024-03-31,29,42,13,Bad Weather,No,6,20RF,Toys,CIF,335413.52,Delivered
SHP0000136,CUS0031,CAR004,Evergreen,RTE0045,Direct,Hamburg,Halifax,0,2023-10-06,2023-11-02,2023-11-05,27,30,3,Customs Inspection,No,5,20RF,Toys,CIF,359591.93,Delivered
SHP0000137,CUS0024,CAR007,Yang Ming,RTE0052,Transshipment,Colombo,Houston,1,2022-08-22,2022-09-23,2022-09-23,32,32,0,None,Yes,10,40RF,Furniture,CFR,75570.3,Delivered
SHP0000138,CUS0029,CAR004,Evergreen,RTE0045,Direct,Hamburg,Halifax,0,2023-08-20,2023-09-16,2023-09-16,27,27,0,None,Yes,7,20RF,Furniture,EXW,279920.11,Delivered
SHP0000139,CUS0025,CAR007,Yang Ming,RTE0045,Direct,Hamburg,Halifax,0,2022-06-01,2022-06-28,2022-07-06,27,35,8,Bad Weather,No,10,20RF,Steel Products,CFR,927320.97,Delivered
SHP0000140,CUS0003,CAR009,COSCO,RTE0027,Direct,Singapore,Chicago,0,2024-01-07,2024-01-27,2024-02-08,20,32,12,Equipment Shortage,No,10,20GP,Apparel,CIF,674721.56,Delivered
SHP0000141,CUS0003,CAR010,HMM,RTE0042,Transshipment,Rotterdam,New York,2,2024-03-29,2024-04-28,2024-04-28,30,30,0,None,Yes,7,20GP,Electronics,FOB,295801.45,Delivered
SHP0000142,CUS0038,CAR009,COSCO,RTE0033,Direct,Hong Kong,New York,0,2023-03-29,2023-04-20,2023-04-20,22,22,0,None,Yes,8,40RF,Steel Products,CIF,377719.02,Delivered
SHP0000143,CUS0027,CAR005,Hapag-Lloyd,RTE0008,Transshipment,Shenzhen,Seattle,1,2022-06-25,2022-07-25,2022-07-27,30,32,2,Transshipment Delay,No,6,40HC,Chemicals,DAP,795056.5,Delivered
SHP0000144,CUS0007,CAR008,ZIM,RTE0023,Direct,Busan,Chicago,0,2024-06-16,2024-07-07,2024-07-07,21,21,0,None,Yes,6,20GP,Machinery,FOB,819676.64,Delivered
SHP0000145,CUS0042,CAR006,ONE,RTE0056,Transshipment,Kaohsiung,New York,2,2022-08-12,2022-09-09,2022-09-20,28,39,11,Transshipment Delay,No,9,40GP,Steel Products,CIF,364440.17,Delivered
SHP0000146,CUS0026,CAR004,Evergreen,RTE0029,Direct,Singapore,Miami,0,2023-01-13,2023-02-12,2023-02-12,30,30,0,None,Yes,7,20RF,Electronics,CFR,888942.51,Delivered
SHP0000147,CUS0001,CAR007,Yang Ming,RTE0027,Direct,Singapore,Chicago,0,2023-03-16,2023-04-05,2023-04-05,20,20,0,None,Yes,2,40RF,Apparel,CFR,227611.84,Delivered
SHP0000148,CUS0017,CAR002,MSC,RTE0030,Transshipment,Singapore,Miami,1,2024-09-29,2024-11-03,2024-11-12,35,44,9,Customs Inspection,No,10,20RF,Toys,DAP,607654.48,Delivered
SHP0000149,CUS0040,CAR008,ZIM,RTE0056,Transshipment,Kaohsiung,New York,2,2022-12-20,2023-01-17,2023-01-17,28,28,0,None,Yes,5,40RF,Toys,FOB,688504.58,Delivered
SHP0000150,CUS0008,CAR005,Hapag-Lloyd,RTE0016,Transshipment,Ningbo,Miami,2,2023-01-10,2023-02-05,2023-02-05,26,26,0,None,Yes,9,20RF,Food Products,CFR,180973.93,Delivered
SHP0000151,CUS0041,CAR008,ZIM,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2022-12-21,2023-01-11,2023-01-11,21,21,0,None,Yes,5,40GP,Furniture,EXW,849885.95,Delivered
SHP0000152,CUS0001,CAR006,ONE,RTE0055,Direct,Kaohsiung,New York,0,2024-09-19,2024-10-07,2024-10-07,18,18,0,None,Yes,7,40RF,Steel Products,DAP,438677.63,Delivered
SHP0000153,CUS0032,CAR008,ZIM,RTE0045,Direct,Hamburg,Halifax,0,2022-12-09,2023-01-05,2023-01-05,27,27,0,None,Yes,4,40HC,Electronics,EXW,263601.25,Delivered
SHP0000154,CUS0037,CAR008,ZIM,RTE0050,Transshipment,Colombo,Halifax,1,2024-10-11,2024-11-13,2024-11-13,33,33,0,None,Yes,10,20GP,Machinery,CFR,832118.67,Delivered
SHP0000155,CUS0049,CAR001,Maersk,RTE0054,Transshipment,Colombo,Seattle,1,2024-06-22,2024-08-03,2024-08-03,42,42,0,None,Yes,7,20GP,Auto Parts,EXW,881069.35,Delivered
SHP0000156,CUS0006,CAR006,ONE,RTE0018,Transshipment,Ningbo,New York,1,2024-06-18,2024-07-30,2024-08-13,42,56,14,Transshipment Delay,No,4,40RF,Chemicals,CFR,651132.1,Delivered
SHP0000157,CUS0014,CAR004,Evergreen,RTE0010,Transshipment,Shenzhen,Montreal,1,2022-05-02,2022-06-08,2022-06-08,37,37,0,None,Yes,5,40RF,Steel Products,CIF,357470.94,Delivered
SHP0000158,CUS0018,CAR010,HMM,RTE0019,Direct,Busan,Toronto,0,2024-11-19,2024-12-17,2024-12-17,28,28,0,None,Yes,2,40GP,Food Products,FOB,992861.91,Delivered
SHP0000159,CUS0016,CAR003,CMA CGM,RTE0009,Direct,Shenzhen,Montreal,0,2022-10-27,2022-11-26,2022-11-26,30,30,0,None,Yes,4,20RF,Textiles,CIF,598554.25,Delivered
SHP0000160,CUS0029,CAR007,Yang Ming,RTE0028,Transshipment,Singapore,Chicago,1,2022-06-04,2022-07-02,2022-07-13,28,39,11,Port Congestion,No,7,40RF,Machinery,EXW,481960.87,Delivered
SHP0000161,CUS0050,CAR001,Maersk,RTE0037,Direct,Rotterdam,Miami,0,2022-07-10,2022-07-29,2022-08-10,19,31,12,Customs Inspection,No,2,40RF,Food Products,CIF,969722.15,Delivered
SHP0000162,CUS0021,CAR005,Hapag-Lloyd,RTE0031,Direct,Hong Kong,Halifax,0,2023-08-04,2023-08-24,2023-08-24,20,20,0,None,Yes,3,40RF,Textiles,EXW,899446.93,Delivered
SHP0000163,CUS0041,CAR002,MSC,RTE0003,Direct,Shanghai,Montreal,0,2024-07-30,2024-08-19,2024-08-19,20,20,0,None,Yes,3,20RF,Textiles,FOB,992246.33,Delivered
SHP0000164,CUS0042,CAR003,CMA CGM,RTE0045,Direct,Hamburg,Halifax,0,2023-09-11,2023-10-08,2023-10-11,27,30,3,Customs Inspection,No,2,40HC,Machinery,FOB,403251.58,Delivered
SHP0000165,CUS0026,CAR001,Maersk,RTE0011,Direct,Shenzhen,Los Angeles,0,2023-09-18,2023-10-03,2023-10-03,15,15,0,None,Yes,4,20RF,Apparel,FOB,51031.99,Delivered
SHP0000166,CUS0015,CAR010,HMM,RTE0009,Direct,Shenzhen,Montreal,0,2024-11-29,2024-12-29,2024-12-29,30,30,0,None,Yes,1,40HC,Apparel,DAP,709329.45,Delivered
SHP0000167,CUS0006,CAR007,Yang Ming,RTE0015,Direct,Ningbo,Miami,0,2022-07-29,2022-08-19,2022-08-19,21,21,0,None,Yes,5,40GP,Food Products,CIF,659497.34,Delivered
SHP0000168,CUS0037,CAR009,COSCO,RTE0005,Direct,Shanghai,Chicago,0,2022-01-18,2022-02-10,2022-02-10,23,23,0,None,Yes,8,40HC,Auto Parts,CIF,923899.42,Delivered
SHP0000169,CUS0006,CAR004,Evergreen,RTE0029,Direct,Singapore,Miami,0,2022-07-25,2022-08-24,2022-08-27,30,33,3,Equipment Shortage,No,7,40HC,Food Products,EXW,801522.83,Delivered
SHP0000170,CUS0016,CAR002,MSC,RTE0042,Transshipment,Rotterdam,New York,2,2023-08-07,2023-09-06,2023-09-19,30,43,13,Port Congestion,No,5,40GP,Steel Products,CFR,534046.44,Delivered
SHP0000171,CUS0016,CAR001,Maersk,RTE0019,Direct,Busan,Toronto,0,2024-10-10,2024-11-07,2024-11-07,28,28,0,None,Yes,8,40RF,Apparel,CFR,894288.3,Delivered
SHP0000172,CUS0009,CAR006,ONE,RTE0024,Transshipment,Busan,Chicago,1,2024-03-03,2024-04-05,2024-04-19,33,47,14,Bad Weather,No,6,40RF,Furniture,DAP,956730.33,Delivered
SHP0000173,CUS0005,CAR010,HMM,RTE0001,Direct,Shanghai,Vancouver,0,2022-01-29,2022-02-22,2022-02-22,24,24,0,None,Yes,1,20RF,Steel Products,EXW,647142.16,Delivered
SHP0000174,CUS0045,CAR007,Yang Ming,RTE0027,Direct,Singapore,Chicago,0,2024-04-03,2024-04-23,2024-04-23,20,20,0,None,Yes,9,40RF,Furniture,EXW,129417.22,Delivered
SHP0000175,CUS0010,CAR004,Evergreen,RTE0060,Transshipment,Kaohsiung,Seattle,1,2023-11-01,2023-12-02,2023-12-02,31,31,0,None,Yes,2,40HC,Food Products,CIF,105010.65,Delivered
SHP0000176,CUS0030,CAR002,MSC,RTE0028,Transshipment,Singapore,Chicago,1,2022-04-23,2022-05-21,2022-05-21,28,28,0,None,Yes,3,20GP,Electronics,CIF,716424.63,Delivered
SHP0000177,CUS0034,CAR009,COSCO,RTE0024,Transshipment,Busan,Chicago,1,2023-06-15,2023-07-18,2023-07-18,33,33,0,None,Yes,5,20GP,Electronics,EXW,816752.45,Delivered
SHP0000178,CUS0046,CAR005,Hapag-Lloyd,RTE0006,Transshipment,Shanghai,Chicago,1,2022-06-07,2022-07-11,2022-07-11,34,34,0,None,Yes,6,20GP,Textiles,CFR,208537.32,Delivered
SHP0000179,CUS0037,CAR002,MSC,RTE0050,Transshipment,Colombo,Halifax,1,2022-08-25,2022-09-27,2022-09-27,33,33,0,None,Yes,1,20GP,Electronics,CIF,93682.45,Delivered
SHP0000180,CUS0012,CAR003,CMA CGM,RTE0060,Transshipment,Kaohsiung,Seattle,1,2022-03-14,2022-04-14,2022-04-23,31,40,9,Bad Weather,No,4,40HC,Auto Parts,DAP,920062.03,Delivered
SHP0000181,CUS0037,CAR002,MSC,RTE0054,Transshipment,Colombo,Seattle,1,2024-02-03,2024-03-16,2024-03-16,42,42,0,None,Yes,1,40GP,Auto Parts,CFR,982343.17,Delivered
SHP0000182,CUS0019,CAR008,ZIM,RTE0005,Direct,Shanghai,Chicago,0,2023-09-29,2023-10-22,2023-10-22,23,23,0,None,Yes,8,20GP,Chemicals,CIF,327015.34,Delivered
SHP0000183,CUS0016,CAR010,HMM,RTE0047,Direct,Hamburg,Miami,0,2024-08-08,2024-08-31,2024-08-31,23,23,0,None,Yes,8,40GP,Steel Products,CIF,193038.06,Delivered
SHP0000184,CUS0035,CAR004,Evergreen,RTE0001,Direct,Shanghai,Vancouver,0,2023-12-11,2024-01-04,2024-01-15,24,35,11,Port Congestion,No,6,20GP,Food Products,EXW,148751.57,Delivered
SHP0000185,CUS0032,CAR007,Yang Ming,RTE0015,Direct,Ningbo,Miami,0,2022-05-03,2022-05-24,2022-05-24,21,21,0,None,Yes,2,20GP,Auto Parts,CFR,442403.96,Delivered
SHP0000186,CUS0038,CAR002,MSC,RTE0029,Direct,Singapore,Miami,0,2022-07-15,2022-08-14,2022-08-14,30,30,0,None,Yes,7,20GP,Toys,CFR,109168.72,Delivered
SHP0000187,CUS0019,CAR004,Evergreen,RTE0009,Direct,Shenzhen,Montreal,0,2023-06-19,2023-07-19,2023-07-19,30,30,0,None,Yes,7,40HC,Chemicals,DAP,308358.08,Delivered
SHP0000188,CUS0050,CAR003,CMA CGM,RTE0014,Transshipment,Ningbo,Seattle,1,2022-08-12,2022-09-03,2022-09-03,22,22,0,None,Yes,8,20RF,Chemicals,DAP,164699.9,Delivered
SHP0000189,CUS0029,CAR004,Evergreen,RTE0050,Transshipment,Colombo,Halifax,1,2023-09-24,2023-10-27,2023-10-27,33,33,0,None,Yes,2,20GP,Furniture,EXW,835067.35,Delivered
SHP0000190,CUS0021,CAR004,Evergreen,RTE0003,Direct,Shanghai,Montreal,0,2022-10-31,2022-11-20,2022-11-20,20,20,0,None,Yes,6,20RF,Steel Products,FOB,693324.21,Delivered
SHP0000191,CUS0026,CAR001,Maersk,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2024-07-15,2024-08-05,2024-08-05,21,21,0,None,Yes,4,20GP,Textiles,FOB,813701.92,Delivered
SHP0000192,CUS0050,CAR001,Maersk,RTE0002,Transshipment,Shanghai,Vancouver,2,2023-04-01,2023-05-07,2023-05-07,36,36,0,None,Yes,7,40HC,Apparel,CFR,606812.81,Delivered
SHP0000193,CUS0005,CAR001,Maersk,RTE0005,Direct,Shanghai,Chicago,0,2023-02-09,2023-03-04,2023-03-04,23,23,0,None,Yes,3,20GP,Chemicals,FOB,90561.5,Delivered
SHP0000194,CUS0028,CAR010,HMM,RTE0011,Direct,Shenzhen,Los Angeles,0,2024-03-19,2024-04-03,2024-04-03,15,15,0,None,Yes,7,40GP,Chemicals,CIF,912889.01,Delivered
SHP0000195,CUS0003,CAR003,CMA CGM,RTE0030,Transshipment,Singapore,Miami,1,2023-05-19,2023-06-23,2023-06-23,35,35,0,None,Yes,7,40RF,Textiles,FOB,133335.47,Delivered
SHP0000196,CUS0042,CAR004,Evergreen,RTE0028,Transshipment,Singapore,Chicago,1,2024-12-12,2025-01-09,2025-01-09,28,28,0,None,Yes,9,20GP,Food Products,EXW,505700.22,In Transit
SHP0000197,CUS0033,CAR010,HMM,RTE0023,Direct,Busan,Chicago,0,2023-10-21,2023-11-11,2023-11-11,21,21,0,None,Yes,1,40HC,Toys,CIF,77838.29,Delivered
SHP0000198,CUS0031,CAR001,Maersk,RTE0017,Direct,Ningbo,New York,0,2024-12-20,2025-01-20,2025-01-26,31,37,6,Transshipment Delay,No,3,20GP,Auto Parts,CIF,303200.65,In Transit
SHP0000199,CUS0049,CAR001,Maersk,RTE0059,Direct,Kaohsiung,Seattle,0,2023-03-26,2023-04-19,2023-04-29,24,34,10,Bad Weather,No,6,40GP,Furniture,CIF,612893.53,Delivered
SHP0000200,CUS0038,CAR006,ONE,RTE0045,Direct,Hamburg,Halifax,0,2022-02-27,2022-03-26,2022-03-26,27,27,0,None,Yes,10,40RF,Furniture,CFR,950950.08,Delivered
SHP0000201,CUS0035,CAR008,ZIM,RTE0051,Direct,Colombo,Houston,0,2023-09-25,2023-10-16,2023-10-16,21,21,0,None,Yes,2,20GP,Auto Parts,CFR,257868.49,Delivered
SHP0000202,CUS0040,CAR006,ONE,RTE0001,Direct,Shanghai,Vancouver,0,2023-02-17,2023-03-13,2023-03-13,24,24,0,None,Yes,3,40HC,Electronics,FOB,190326.42,Delivered
SHP0000203,CUS0034,CAR002,MSC,RTE0009,Direct,Shenzhen,Montreal,0,2024-01-18,2024-02-17,2024-02-17,30,30,0,None,Yes,7,40RF,Apparel,EXW,336676.9,Delivered
SHP0000204,CUS0041,CAR007,Yang Ming,RTE0012,Transshipment,Shenzhen,Los Angeles,2,2024-09-24,2024-10-15,2024-10-15,21,21,0,None,Yes,9,40RF,Chemicals,CIF,682255.09,Delivered
SHP0000205,CUS0047,CAR005,Hapag-Lloyd,RTE0025,Direct,Singapore,New York,0,2023-08-27,2023-09-14,2023-09-14,18,18,0,None,Yes,1,40RF,Food Products,CFR,80763.61,Delivered
SHP0000206,CUS0015,CAR010,HMM,RTE0059,Direct,Kaohsiung,Seattle,0,2022-08-02,2022-08-26,2022-08-26,24,24,0,None,Yes,6,20GP,Auto Parts,EXW,983260.67,Delivered
SHP0000207,CUS0046,CAR002,MSC,RTE0058,Transshipment,Kaohsiung,Vancouver,2,2023-11-19,2023-12-26,2023-12-26,37,37,0,None,Yes,4,40GP,Apparel,EXW,293825.04,Delivered
SHP0000208,CUS0025,CAR001,Maersk,RTE0002,Transshipment,Shanghai,Vancouver,2,2024-06-16,2024-07-22,2024-07-22,36,36,0,None,Yes,3,20RF,Textiles,DAP,383669.61,Delivered
SHP0000209,CUS0037,CAR008,ZIM,RTE0054,Transshipment,Colombo,Seattle,1,2023-04-07,2023-05-19,2023-05-19,42,42,0,None,Yes,1,40HC,Electronics,EXW,298071.32,Delivered
SHP0000210,CUS0025,CAR003,CMA CGM,RTE0022,Transshipment,Busan,Miami,1,2022-11-26,2023-01-01,2023-01-01,36,36,0,None,Yes,2,40HC,Toys,CFR,898564.86,Delivered
SHP0000211,CUS0039,CAR003,CMA CGM,RTE0027,Direct,Singapore,Chicago,0,2024-06-08,2024-06-28,2024-06-28,20,20,0,None,Yes,6,40GP,Auto Parts,DAP,712336.87,Delivered
SHP0000212,CUS0017,CAR009,COSCO,RTE0047,Direct,Hamburg,Miami,0,2023-07-31,2023-08-23,2023-08-23,23,23,0,None,Yes,1,20RF,Toys,CFR,847861.78,Delivered
SHP0000213,CUS0028,CAR001,Maersk,RTE0024,Transshipment,Busan,Chicago,1,2022-06-29,2022-08-01,2022-08-06,33,38,5,Equipment Shortage,No,8,40GP,Apparel,FOB,246605.33,Delivered
SHP0000214,CUS0008,CAR008,ZIM,RTE0005,Direct,Shanghai,Chicago,0,2023-09-24,2023-10-17,2023-10-17,23,23,0,None,Yes,8,40HC,Apparel,CFR,418150.76,Delivered
SHP0000215,CUS0012,CAR006,ONE,RTE0026,Transshipment,Singapore,New York,1,2024-07-01,2024-07-30,2024-07-30,29,29,0,None,Yes,8,40HC,Auto Parts,EXW,586034.26,Delivered
SHP0000216,CUS0006,CAR002,MSC,RTE0046,Transshipment,Hamburg,Halifax,1,2023-12-06,2024-01-10,2024-01-10,35,35,0,None,Yes,10,40GP,Steel Products,FOB,848757.31,Delivered
SHP0000217,CUS0044,CAR009,COSCO,RTE0027,Direct,Singapore,Chicago,0,2024-08-30,2024-09-19,2024-09-29,20,30,10,Bad Weather,No,5,20GP,Food Products,FOB,526996.4,Delivered
SHP0000218,CUS0044,CAR010,HMM,RTE0051,Direct,Colombo,Houston,0,2022-10-29,2022-11-19,2022-11-21,21,23,2,Bad Weather,No,3,40GP,Auto Parts,CIF,169876.7,Delivered
SHP0000219,CUS0013,CAR007,Yang Ming,RTE0043,Direct,Hamburg,Houston,0,2022-10-30,2022-11-29,2022-11-29,30,30,0,None,Yes,6,20GP,Apparel,DAP,578545.99,Delivered
SHP0000220,CUS0034,CAR005,Hapag-Lloyd,RTE0055,Direct,Kaohsiung,New York,0,2024-07-27,2024-08-14,2024-08-29,18,33,15,Equipment Shortage,No,10,40RF,Food Products,FOB,443720.28,Delivered
SHP0000221,CUS0049,CAR010,HMM,RTE0038,Transshipment,Rotterdam,Miami,2,2022-07-25,2022-08-21,2022-08-21,27,27,0,None,Yes,2,40HC,Steel Products,EXW,883998.88,Delivered
SHP0000222,CUS0037,CAR008,ZIM,RTE0042,Transshipment,Rotterdam,New York,2,2024-08-26,2024-09-25,2024-09-25,30,30,0,None,Yes,7,40GP,Toys,CFR,696772.22,Delivered
SHP0000223,CUS0045,CAR006,ONE,RTE0025,Direct,Singapore,New York,0,2023-05-02,2023-05-20,2023-05-20,18,18,0,None,Yes,5,40HC,Electronics,EXW,826516.63,Delivered
SHP0000224,CUS0045,CAR008,ZIM,RTE0018,Transshipment,Ningbo,New York,1,2022-07-21,2022-09-01,2022-09-01,42,42,0,None,Yes,5,20RF,Chemicals,EXW,742359.44,Delivered
SHP0000225,CUS0029,CAR004,Evergreen,RTE0005,Direct,Shanghai,Chicago,0,2023-03-09,2023-04-01,2023-04-16,23,38,15,Bad Weather,No,9,40HC,Electronics,CFR,801915.87,Delivered
SHP0000226,CUS0026,CAR009,COSCO,RTE0046,Transshipment,Hamburg,Halifax,1,2022-10-05,2022-11-09,2022-11-22,35,48,13,Equipment Shortage,No,1,40GP,Auto Parts,CIF,845127.84,Delivered
SHP0000227,CUS0024,CAR001,Maersk,RTE0030,Transshipment,Singapore,Miami,1,2023-02-12,2023-03-19,2023-03-19,35,35,0,None,Yes,8,40RF,Food Products,FOB,697115.64,Delivered
SHP0000228,CUS0029,CAR010,HMM,RTE0032,Transshipment,Hong Kong,Halifax,1,2022-12-30,2023-01-29,2023-01-29,30,30,0,None,Yes,9,40HC,Chemicals,CIF,845771.08,Delivered
SHP0000229,CUS0019,CAR002,MSC,RTE0054,Transshipment,Colombo,Seattle,1,2022-02-26,2022-04-09,2022-04-09,42,42,0,None,Yes,10,40GP,Auto Parts,CIF,693810.48,Delivered
SHP0000230,CUS0002,CAR009,COSCO,RTE0028,Transshipment,Singapore,Chicago,1,2022-01-19,2022-02-16,2022-02-24,28,36,8,Transshipment Delay,No,10,20GP,Auto Parts,EXW,627926.69,Delivered
SHP0000231,CUS0028,CAR005,Hapag-Lloyd,RTE0045,Direct,Hamburg,Halifax,0,2024-02-11,2024-03-09,2024-03-09,27,27,0,None,Yes,5,40GP,Textiles,EXW,693336.35,Delivered
SHP0000232,CUS0007,CAR010,HMM,RTE0025,Direct,Singapore,New York,0,2022-01-16,2022-02-03,2022-02-12,18,27,9,Customs Inspection,No,9,40RF,Toys,EXW,333552.13,Delivered
SHP0000233,CUS0018,CAR006,ONE,RTE0006,Transshipment,Shanghai,Chicago,1,2023-10-28,2023-12-01,2023-12-01,34,34,0,None,Yes,5,40GP,Furniture,CFR,777200.67,Delivered
SHP0000234,CUS0026,CAR010,HMM,RTE0051,Direct,Colombo,Houston,0,2023-10-17,2023-11-07,2023-11-07,21,21,0,None,Yes,1,20RF,Machinery,EXW,911565.98,Delivered
SHP0000235,CUS0038,CAR001,Maersk,RTE0047,Direct,Hamburg,Miami,0,2023-01-24,2023-02-16,2023-02-16,23,23,0,None,Yes,4,40RF,Textiles,EXW,531949.11,Delivered
SHP0000236,CUS0012,CAR009,COSCO,RTE0053,Direct,Colombo,Seattle,0,2023-08-25,2023-09-26,2023-09-26,32,32,0,None,Yes,5,40RF,Furniture,EXW,671712.91,Delivered
SHP0000237,CUS0027,CAR005,Hapag-Lloyd,RTE0016,Transshipment,Ningbo,Miami,2,2023-11-10,2023-12-06,2023-12-06,26,26,0,None,Yes,5,20RF,Apparel,DAP,100993.11,Delivered
SHP0000238,CUS0005,CAR010,HMM,RTE0037,Direct,Rotterdam,Miami,0,2024-08-25,2024-09-13,2024-09-13,19,19,0,None,Yes,2,20RF,Steel Products,EXW,442451.89,Delivered
SHP0000239,CUS0013,CAR003,CMA CGM,RTE0009,Direct,Shenzhen,Montreal,0,2023-12-03,2024-01-02,2024-01-09,30,37,7,Bad Weather,No,3,40HC,Furniture,FOB,513201.8,Delivered
SHP0000240,CUS0041,CAR006,ONE,RTE0011,Direct,Shenzhen,Los Angeles,0,2022-04-29,2022-05-14,2022-05-14,15,15,0,None,Yes,4,40GP,Toys,CIF,515098.24,Delivered
SHP0000241,CUS0040,CAR003,CMA CGM,RTE0005,Direct,Shanghai,Chicago,0,2024-06-07,2024-06-30,2024-06-30,23,23,0,None,Yes,7,20RF,Food Products,FOB,85839.05,Delivered
SHP0000242,CUS0021,CAR001,Maersk,RTE0024,Transshipment,Busan,Chicago,1,2024-12-23,2025-01-25,2025-01-25,33,33,0,None,Yes,1,40GP,Auto Parts,EXW,346487.65,In Transit
SHP0000243,CUS0020,CAR010,HMM,RTE0034,Transshipment,Hong Kong,New York,1,2022-12-09,2023-01-05,2023-01-07,27,29,2,Customs Inspection,No,5,20RF,Steel Products,CFR,547911.76,Delivered
SHP0000244,CUS0022,CAR003,CMA CGM,RTE0043,Direct,Hamburg,Houston,0,2024-09-30,2024-10-30,2024-11-05,30,36,6,Transshipment Delay,No,7,20GP,Auto Parts,CIF,740810.39,Delivered
SHP0000245,CUS0038,CAR001,Maersk,RTE0048,Transshipment,Hamburg,Miami,1,2024-10-30,2024-11-30,2024-11-30,31,31,0,None,Yes,1,20RF,Machinery,CFR,641978.04,Delivered
SHP0000246,CUS0042,CAR002,MSC,RTE0003,Direct,Shanghai,Montreal,0,2022-02-10,2022-03-02,2022-03-02,20,20,0,None,Yes,7,20RF,Food Products,FOB,569918.27,Delivered
SHP0000247,CUS0045,CAR004,Evergreen,RTE0009,Direct,Shenzhen,Montreal,0,2022-01-20,2022-02-19,2022-02-19,30,30,0,None,Yes,2,40RF,Machinery,CFR,625352.62,Delivered
SHP0000248,CUS0033,CAR002,MSC,RTE0054,Transshipment,Colombo,Seattle,1,2022-08-30,2022-10-11,2022-10-11,42,42,0,None,Yes,2,20RF,Auto Parts,CFR,239761.92,Delivered
SHP0000249,CUS0023,CAR004,Evergreen,RTE0034,Transshipment,Hong Kong,New York,1,2024-04-19,2024-05-16,2024-05-16,27,27,0,None,Yes,9,20RF,Auto Parts,DAP,364073.44,Delivered
SHP0000250,CUS0008,CAR002,MSC,RTE0044,Transshipment,Hamburg,Houston,2,2024-10-08,2024-11-19,2024-11-22,42,45,3,Equipment Shortage,No,2,20GP,Machinery,CIF,483913.67,Delivered
SHP0000251,CUS0004,CAR008,ZIM,RTE0017,Direct,Ningbo,New York,0,2022-07-24,2022-08-24,2022-08-24,31,31,0,None,Yes,1,40HC,Chemicals,EXW,454695.45,Delivered
SHP0000252,CUS0001,CAR001,Maersk,RTE0056,Transshipment,Kaohsiung,New York,2,2022-10-11,2022-11-08,2022-11-08,28,28,0,None,Yes,6,40HC,Textiles,CFR,304893.93,Delivered
SHP0000253,CUS0012,CAR006,ONE,RTE0023,Direct,Busan,Chicago,0,2022-08-22,2022-09-12,2022-09-12,21,21,0,None,Yes,8,40HC,Food Products,DAP,809904.14,Delivered
SHP0000254,CUS0008,CAR003,CMA CGM,RTE0051,Direct,Colombo,Houston,0,2022-09-29,2022-10-20,2022-10-20,21,21,0,None,Yes,3,20GP,Food Products,CFR,508541.11,Delivered
SHP0000255,CUS0040,CAR003,CMA CGM,RTE0029,Direct,Singapore,Miami,0,2024-02-17,2024-03-18,2024-03-18,30,30,0,None,Yes,1,40GP,Textiles,DAP,157290.61,Delivered
SHP0000256,CUS0017,CAR002,MSC,RTE0003,Direct,Shanghai,Montreal,0,2023-10-06,2023-10-26,2023-10-26,20,20,0,None,Yes,9,40RF,Toys,CIF,979000.78,Delivered
SHP0000257,CUS0034,CAR009,COSCO,RTE0021,Direct,Busan,Miami,0,2022-07-15,2022-08-08,2022-08-08,24,24,0,None,Yes,4,20RF,Chemicals,DAP,191221.73,Delivered
SHP0000258,CUS0004,CAR010,HMM,RTE0057,Direct,Kaohsiung,Vancouver,0,2022-01-24,2022-02-22,2022-03-05,29,40,11,Equipment Shortage,No,8,20RF,Furniture,FOB,763858.5,Delivered
