Cost_ID,Shipment_ID,Carrier_ID,Route_ID,Route_Type,Base_Freight_USD,Fuel_Surcharge_USD,Peak_Season_Surcharge_USD,Transshipment_Fee_USD,Customs_Fee_USD,Inland_Cost_USD,Insurance_USD,Total_Landed_Cost_USD,Cost_Per_Container_USD,Cost_Year,Cost_Month
CST0000186,SHP0000186,CAR002,RTE0029,Direct,11499.81,1706.3,0,0.0,1065.02,2805.85,154.97,17231.95,2461.71,2022,7
CST0000187,SHP0000187,CAR004,RTE0009,Direct,10529.96,1689.11,0,0.0,891.11,790.84,672.44,14573.46,2081.92,2023,6
CST0000188,SHP0000188,CAR003,RTE0014,Transshipment,15425.2,2089.13,0,388.48,868.75,2950.66,339.16,22061.38,2757.67,2022,8
CST0000189,SHP0000189,CAR004,RTE0050,Transshipment,2340.66,388.92,703.11,325.23,730.82,696.04,1472.2,6656.98,3328.49,2023,9
CST0000190,SHP0000190,CAR004,RTE0003,Direct,7021.98,681.38,0,0.0,1321.14,1903.04,725.78,11653.32,1942.22,2022,10
CST0000191,SHP0000191,CAR001,RTE0012,Transshipment,7352.68,769.48,0,393.46,1504.88,894.17,1584.7,12499.37,3124.84,2024,7
CST0000192,SHP0000192,CAR001,RTE0002,Transshipment,13914.18,1510.25,0,705.49,1965.25,2686.54,883.52,21665.23,3095.03,2023,4
CST0000193,SHP0000193,CAR001,RTE0005,Direct,5514.51,762.71,0,0.0,1662.59,2359.86,168.16,10467.83,3489.28,2023,2
CST0000194,SHP0000194,CAR010,RTE0011,Direct,21232.05,3335.76,1071.7,0.0,1006.44,2111.97,1921.06,30678.98,4382.71,2024,3
CST0000195,SHP0000195,CAR003,RTE0030,Transshipment,21528.71,3343.18,871.39,396.14,327.08,2435.87,245.53,29147.9,4163.99,2023,5
CST0000196,SHP0000196,CAR004,RTE0028,Transshipment,10532.97,956.55,0,333.69,1979.9,2672.02,1056.56,17531.69,1947.97,2024,12
CST0000197,SHP0000197,CAR010,RTE0023,Direct,3033.15,397.83,0,0.0,578.24,1688.31,132.75,5830.28,5830.28,2023,10
CST0000198,SHP0000198,CAR001,RTE0017,Direct,5514.51,322.18,0,0.0,1245.86,1297.9,902.06,9282.51,3094.17,2024,12
CST0000199,SHP0000199,CAR001,RTE0059,Direct,11926.44,1777.92,0,0.0,1688.19,867.26,935.98,17195.79,2865.97,2023,3
CST0000200,SHP0000200,CAR006,RTE0045,Direct,22526.5,2624.89,0,0.0,1750.24,2890.61,2254.22,32046.46,3204.65,2022,2
CST0000201,SHP0000201,CAR008,RTE0051,Direct,4053.82,412.75,0,0.0,1426.27,787.1,740.42,7420.36,3710.18,2023,9
CST0000202,SHP0000202,CAR006,RTE0001,Direct,6757.95,1028.73,0,0.0,800.73,538.18,524.73,9650.32,3216.77,2023,2
CST0000203,SHP0000203,CAR002,RTE0009,Direct,19228.93,2328.37,0,0.0,1620.4,1712.09,597.24,25487.03,3641.0,2024,1
CST0000204,SHP0000204,CAR007,RTE0012,Transshipment,26424.0,3573.48,766.12,393.67,1655.16,2051.91,1348.76,36213.1,4023.68,2024,9
CST0000205,SHP0000205,CAR005,RTE0025,Direct,1566.93,264.82,0,0.0,1938.3,398.95,99.89,4268.89,4268.89,2023,8
CST0000206,SHP0000206,CAR010,RTE0059,Direct,6143.82,670.34,0,0.0,464.12,1798.06,1745.53,10821.87,1803.65,2022,8
CST0000207,SHP0000207,CAR002,RTE0058,Transshipment,10987.96,1416.02,0,492.43,1471.59,2089.43,793.06,17250.49,4312.62,2023,11
CST0000208,SHP0000208,CAR001,RTE0002,Transshipment,5514.51,749.84,0,617.88,283.2,2227.39,417.62,9810.44,3270.15,2024,6
CST0000209,SHP0000209,CAR008,RTE0054,Transshipment,2155.23,245.28,0,364.96,1752.05,2413.94,813.75,7745.21,7745.21,2023,4
CST0000210,SHP0000210,CAR003,RTE0022,Transshipment,6151.06,1104.43,0,274.01,1002.96,2460.99,1693.36,12686.81,6343.4,2022,11
CST0000211,SHP0000211,CAR003,RTE0027,Direct,18453.18,2697.22,1259.8,0.0,1783.73,570.41,1181.44,25945.78,4324.3,2024,6
CST0000212,SHP0000212,CAR009,RTE0047,Direct,1845.82,243.97,1151.45,0.0,1829.12,1265.19,1939.41,8274.96,8274.96,2023,7
CST0000213,SHP0000213,CAR001,RTE0024,Transshipment,15901.92,1879.98,0,386.43,1530.47,1694.76,597.23,21990.79,2748.85,2022,6
CST0000214,SHP0000214,CAR008,RTE0005,Direct,17241.84,1490.05,0,0.0,1116.38,864.94,1230.92,21944.13,2743.02,2023,9
CST0000215,SHP0000215,CAR006,RTE0026,Transshipment,18021.2,1630.51,0,319.19,292.53,2783.31,706.06,23752.8,2969.1,2024,7
CST0000216,SHP0000216,CAR002,RTE0046,Transshipment,27469.9,1917.67,0,376.86,780.87,432.89,1528.78,32506.97,3250.7,2023,12
CST0000217,SHP0000217,CAR009,RTE0027,Direct,9229.1,1649.82,0,0.0,908.38,2822.86,1089.63,15699.79,3139.96,2024,8
CST0000218,SHP0000218,CAR010,RTE0051,Direct,9099.45,543.28,0,0.0,1781.01,1515.9,321.55,13261.19,4420.4,2022,10
CST0000219,SHP0000219,CAR007,RTE0043,Direct,13111.98,746.69,348.18,0.0,1647.73,1994.42,991.81,18840.81,3140.14,2022,10
CST0000220,SHP0000220,CAR005,RTE0055,Direct,15669.3,1827.18,0,0.0,1234.11,1092.3,1255.71,21078.6,2107.86,2024,7
CST0000221,SHP0000221,CAR010,RTE0038,Transshipment,6066.3,1083.79,634.89,899.36,1916.8,2498.89,1001.38,14101.41,7050.7,2022,7
CST0000222,SHP0000222,CAR008,RTE0042,Transshipment,15086.61,1181.75,0,523.51,593.53,1646.24,1619.17,20650.81,2950.12,2024,8
CST0000223,SHP0000223,CAR006,RTE0025,Direct,11263.25,1834.99,0,0.0,858.89,2207.33,1091.28,17255.74,3451.15,2023,5
CST0000224,SHP0000224,CAR008,RTE0018,Transshipment,10134.55,1705.66,993.82,231.73,1116.28,2896.68,1891.57,18970.29,3794.06,2022,7
CST0000225,SHP0000225,CAR004,RTE0005,Direct,13538.52,1043.67,0,0.0,359.71,1809.87,2280.27,19032.04,2114.67,2023,3
CST0000226,SHP0000226,CAR009,RTE0046,Transshipment,2428.24,330.35,0,498.58,608.18,772.64,998.05,5636.04,5636.04,2022,10
CST0000227,SHP0000227,CAR001,RTE0030,Transshipment,15901.92,2561.64,103.46,271.44,1529.96,1751.37,1510.06,23629.85,2953.73,2023,2
CST0000228,SHP0000228,CAR010,RTE0032,Transshipment,27298.35,4193.64,0,313.3,573.15,1087.42,1495.83,34961.69,3884.63,2022,12
CST0000229,SHP0000229,CAR002,RTE0054,Transshipment,27469.9,3055.27,0,211.84,420.2,2306.13,1487.95,34951.29,3495.13,2022,2
CST0000230,SHP0000230,CAR009,RTE0028,Transshipment,18458.2,2230.12,1382.37,320.47,1533.3,2793.04,1393.7,28111.2,2811.12,2022,1
CST0000231,SHP0000231,CAR005,RTE0045,Direct,7834.65,824.29,0,0.0,1906.95,2723.41,800.0,14089.3,2817.86,2024,2
CST0000232,SHP0000232,CAR010,RTE0025,Direct,27298.35,3722.75,0,0.0,1361.95,2845.54,928.1,36156.69,4017.41,2022,1
CST0000233,SHP0000233,CAR006,RTE0006,Transshipment,11263.25,707.95,449.78,245.71,1063.12,2187.44,868.25,16785.5,3357.1,2023,10
CST0000234,SHP0000234,CAR010,RTE0051,Direct,1023.97,129.84,305.09,0.0,1009.55,369.74,2727.81,5566.0,5566.0,2023,10
CST0000235,SHP0000235,CAR001,RTE0047,Direct,7950.96,1008.93,188.06,0.0,1395.99,2991.69,1565.09,15100.72,3775.18,2023,1
CST0000236,SHP0000236,CAR009,RTE0053,Direct,12141.2,1823.42,0,0.0,1931.14,2012.92,1973.82,19882.5,3976.5,2023,8
CST0000237,SHP0000237,CAR005,RTE0016,Transshipment,5346.0,787.91,0,752.07,892.05,2511.76,124.54,10414.33,2082.87,2023,11
CST0000238,SHP0000238,CAR010,RTE0037,Direct,2047.94,339.53,0,0.0,421.61,2314.89,1318.46,6442.43,3221.22,2024,8
CST0000239,SHP0000239,CAR003,RTE0009,Direct,9226.59,957.74,2.24,0.0,1543.89,2771.23,798.42,15300.11,5100.04,2023,12
CST0000240,SHP0000240,CAR006,RTE0011,Direct,9010.6,1400.88,201.64,0.0,430.41,2136.13,1523.5,14703.16,3675.79,2022,4
CST0000241,SHP0000241,CAR003,RTE0005,Direct,13497.05,1146.26,0,0.0,1819.36,863.64,160.99,17487.3,2498.19,2024,6
CST0000242,SHP0000242,CAR001,RTE0024,Transshipment,1987.74,208.79,0,297.34,844.55,2299.0,411.48,6048.9,6048.9,2024,12
CST0000243,SHP0000243,CAR010,RTE0034,Transshipment,5119.85,831.22,0,264.59,1344.2,1045.41,990.19,9595.46,1919.09,2022,12
CST0000244,SHP0000244,CAR003,RTE0043,Direct,13497.05,1156.23,0,0.0,641.56,2617.54,833.66,18746.04,2678.01,2024,9
CST0000245,SHP0000245,CAR001,RTE0048,Transshipment,1838.17,164.56,0,276.17,1787.03,678.3,1680.7,6424.93,6424.93,2024,10
CST0000246,SHP0000246,CAR002,RTE0003,Direct,11499.81,1791.24,0,0.0,1081.31,646.25,818.61,15837.22,2262.46,2022,2
CST0000247,SHP0000247,CAR004,RTE0009,Direct,3008.56,372.43,535.06,0.0,886.51,1953.32,1044.16,7800.04,3900.02,2022,1
CST0000248,SHP0000248,CAR002,RTE0054,Transshipment,3285.66,413.15,0,213.95,1433.56,1314.2,662.13,7322.65,3661.32,2022,8
CST0000249,SHP0000249,CAR004,RTE0034,Transshipment,10532.97,1638.36,0,165.74,589.4,2617.45,941.36,16485.28,1831.7,2024,4
CST0000250,SHP0000250,CAR002,RTE0044,Transshipment,3285.66,512.12,0,980.96,1537.31,1203.21,545.42,8064.68,4032.34,2024,10
CST0000251,SHP0000251,CAR008,RTE0017,Direct,2155.23,310.05,0,0.0,1943.38,2404.62,1296.21,8109.49,8109.49,2022,7
CST0000252,SHP0000252,CAR001,RTE0056,Transshipment,11926.44,992.95,0,636.78,525.02,2758.63,444.35,17284.17,2880.69,2022,10
CST0000253,SHP0000253,CAR006,RTE0023,Direct,18021.2,902.92,0,0.0,620.17,982.27,1394.97,21921.53,2740.19,2022,8
CST0000254,SHP0000254,CAR003,RTE0051,Direct,5784.45,573.45,125.54,0.0,726.34,2539.54,659.9,10409.22,3469.74,2022,9
CST0000255,SHP0000255,CAR003,RTE0029,Direct,3075.53,190.88,0,0.0,1024.38,1696.06,342.78,6329.63,6329.63,2024,2
CST0000256,SHP0000256,CAR002,RTE0003,Direct,24722.91,2254.38,0,0.0,214.54,337.7,1609.93,29139.46,3237.72,2023,10
CST0000257,SHP0000257,CAR009,RTE0021,Direct,7383.28,603.23,0,0.0,370.57,824.66,458.31,9640.05,2410.01,2022,7
CST0000258,SHP0000258,CAR010,RTE0057,Direct,8191.76,1266.21,0,0.0,1501.56,1746.97,2238.15,14944.65,1868.08,2022,1
CST0000259,SHP0000259,CAR005,RTE0022,Transshipment,7484.4,457.68,0,179.51,365.78,475.29,708.64,9671.3,1381.61,2024,11
CST0000260,SHP0000260,CAR002,RTE0029,Direct,13142.64,1479.59,0,0.0,1901.52,339.91,1147.09,18010.75,2251.34,2024,7
CST0000261,SHP0000261,CAR002,RTE0001,Direct,6571.32,394.87,0,0.0,1408.5,2003.33,1367.97,11745.99,2936.5,2023,9
CST0000262,SHP0000262,CAR008,RTE0055,Direct,16215.28,1445.67,0,0.0,295.18,2034.25,119.98,20110.36,2513.8,2024,8
CST0000263,SHP0000263,CAR005,RTE0042,Transshipment,1566.93,78.81,1232.95,759.58,639.9,2483.32,950.54,7712.03,7712.03,2024,12
CST0000264,SHP0000264,CAR002,RTE0027,Direct,19228.93,3316.39,0,0.0,222.03,389.75,1000.94,24158.04,3451.15,2023,2
CST0000265,SHP0000265,CAR001,RTE0028,Transshipment,19877.4,1134.0,647.61,267.33,1364.66,2844.43,152.62,26288.05,2628.8,2022,9
CST0000266,SHP0000266,CAR007,RTE0035,Direct,8808.0,462.0,0,0.0,502.76,2300.43,176.82,12250.01,4083.34,2024,9
CST0000267,SHP0000267,CAR006,RTE0039,Direct,5138.6,783.5,0,0.0,266.0,1150.6,726.16,8064.86,1612.97,2024,2
CST0000268,SHP0000268,CAR010,RTE0028,Transshipment,18198.9,2657.21,0,156.68,1969.59,1384.85,694.27,25061.5,4176.92,2024,11
CST0000269,SHP0000269,CAR006,RTE0043,Direct,6757.95,518.71,210.97,0.0,445.93,400.87,2161.77,10496.2,3498.73,2022,9
CST0000270,SHP0000270,CAR008,RTE0035,Direct,19397.07,1555.14,195.74,0.0,284.94,1320.01,1262.65,24015.55,2668.39,2024,5
CST0000271,SHP0000271,CAR001,RTE0010,Transshipment,5963.22,372.28,920.92,166.22,335.95,2347.04,1281.33,11386.96,3795.65,2022,4
CST0000272,SHP0000272,CAR004,RTE0019,Direct,15042.8,1352.0,0,0.0,610.08,770.64,571.73,18347.25,1834.72,2022,3
CST0000273,SHP0000273,CAR005,RTE0051,Direct,10968.51,1088.61,1194.91,0.0,1519.29,986.24,166.06,15923.62,2274.8,2022,4
CST0000274,SHP0000274,CAR008,RTE0040,Transshipment,21552.3,2231.17,0,194.18,747.7,1651.61,760.68,27137.64,2713.76,2024,1
CST0000275,SHP0000275,CAR003,RTE0005,Direct,21528.71,3327.06,0,0.0,208.96,1012.01,351.29,26428.03,3775.43,2024,11
CST0000276,SHP0000276,CAR001,RTE0017,Direct,5963.22,631.04,0,0.0,1513.43,1875.03,1344.84,11327.56,3775.85,2024,8
CST0000277,SHP0000277,CAR005,RTE0053,Direct,14102.37,1506.76,0,0.0,1325.18,2640.82,170.43,19745.56,2193.95,2024,1
CST0000278,SHP0000278,CAR009,RTE0027,Direct,9712.96,1321.38,0,0.0,519.22,1574.12,481.54,13609.22,3402.3,2024,4
CST0000279,SHP0000279,CAR009,RTE0039,Direct,19425.92,1993.48,501.91,0.0,890.57,2891.5,490.57,26193.95,3274.24,2022,1
CST0000280,SHP0000280,CAR006,RTE0058,Transshipment,5138.6,479.06,401.27,834.82,902.16,725.81,1386.92,9868.64,1973.73,2022,8
CST0000281,SHP0000281,CAR001,RTE0031,Direct,3975.48,649.61,0,0.0,949.8,1110.4,87.34,6772.63,3386.32,2023,1
CST0000282,SHP0000282,CAR004,RTE0044,Transshipment,10532.97,1598.47,0,474.45,1728.19,2184.52,95.68,16614.28,1846.03,2024,5
CST0000283,SHP0000283,CAR002,RTE0003,Direct,5493.98,901.89,1423.46,0.0,908.85,2243.13,1020.48,11991.79,5995.9,2022,4
CST0000284,SHP0000284,CAR007,RTE0025,Direct,19667.97,1847.77,0,0.0,1459.48,1400.85,1938.67,26314.74,2923.86,2022,2
CST0000285,SHP0000285,CAR002,RTE0045,Direct,13734.95,2259.27,0,0.0,1546.29,716.06,1091.77,19348.34,3869.67,2024,10
CST0000286,SHP0000286,CAR001,RTE0025,Direct,13914.18,2343.17,582.39,0.0,471.32,578.8,649.53,18539.39,2648.48,2022,11
CST0000287,SHP0000287,CAR006,RTE0051,Direct,22526.5,1585.08,0,0.0,1881.22,2867.44,1419.61,30279.85,3027.98,2022,10
CST0000288,SHP0000288,CAR006,RTE0014,Transshipment,20273.85,2455.5,0,245.01,1892.34,1073.87,544.71,26485.28,2942.81,2024,4
CST0000289,SHP0000289,CAR002,RTE0013,Direct,21975.92,2527.83,0,0.0,247.04,2418.94,1229.36,28399.09,3549.89,2022,4
CST0000290,SHP0000290,CAR010,RTE0014,Transshipment,4095.88,491.47,0,314.64,1350.05,1962.96,291.27,8506.27,2126.57,2023,11
CST0000291,SHP0000291,CAR008,RTE0032,Transshipment,21552.3,3203.95,115.75,183.66,1748.8,2119.29,1921.63,30845.38,3084.54,2023,9
CST0000292,SHP0000292,CAR004,RTE0022,Transshipment,7021.98,443.76,772.9,218.86,1031.43,378.91,408.88,10276.72,1712.79,2024,6
CST0000293,SHP0000293,CAR002,RTE0036,Transshipment,8240.97,1275.97,0,565.68,1048.75,748.32,1986.81,13866.5,4622.17,2022,6
CST0000294,SHP0000294,CAR002,RTE0047,Direct,27469.9,1388.02,0,0.0,962.5,1601.33,531.42,31953.17,3195.32,2024,11
CST0000295,SHP0000295,CAR009,RTE0018,Transshipment,16997.68,2422.26,0,198.98,1517.45,1849.37,218.94,23204.68,3314.95,2024,8
CST0000296,SHP0000296,CAR007,RTE0005,Direct,29360.0,5205.46,597.35,0.0,1582.78,2414.09,892.87,40052.55,4005.26,2024,10
CST0000297,SHP0000297,CAR003,RTE0038,Transshipment,24604.24,1818.56,0,886.83,1547.6,2977.04,908.45,32742.72,4092.84,2024,9
CST0000298,SHP0000298,CAR009,RTE0014,Transshipment,2428.24,244.08,516.71,291.91,1850.89,816.39,793.85,6942.07,6942.07,2024,3
CST0000299,SHP0000299,CAR005,RTE0048,Transshipment,9401.58,639.59,1290.86,356.02,1818.7,330.64,517.56,14354.95,2392.49,2022,12
CST0000300,SHP0000300,CAR009,RTE0015,Direct,19425.92,2417.47,0,0.0,1988.26,596.56,2028.09,26456.3,3307.04,2023,12
CST0000301,SHP0000301,CAR002,RTE0015,Direct,8240.97,1164.67,0,0.0,1028.3,1975.14,1290.33,13699.41,4566.47,2023,7
CST0000302,SHP0000302,CAR002,RTE0021,Direct,4928.49,677.13,0,0.0,603.55,1187.32,200.19,7596.68,2532.23,2024,9
CST0000303,SHP0000303,CAR003,RTE0011,Direct,3075.53,166.92,161.15,0.0,1592.04,374.36,974.92,6344.92,6344.92,2024,11
CST0000304,SHP0000304,CAR001,RTE0037,Direct,18381.7,2635.83,0,0.0,1253.18,2355.83,300.41,24926.95,2492.7,2023,8
CST0000305,SHP0000305,CAR010,RTE0009,Direct,15165.75,1204.69,0,0.0,1057.23,2097.89,1644.42,21169.98,4234.0,2023,1
CST0000306,SHP0000306,CAR007,RTE0026,Transshipment,19667.97,2662.71,0,389.98,1160.26,571.06,154.38,24606.36,2734.04,2022,8
CST0000307,SHP0000307,CAR010,RTE0039,Direct,24265.2,2990.34,397.95,0.0,1919.02,2635.43,1661.63,33869.57,4233.7,2024,12
CST0000308,SHP0000308,CAR007,RTE0049,Direct,20552.0,1606.06,0,0.0,1179.93,580.07,390.97,24309.03,3472.72,2024,5
CST0000309,SHP0000309,CAR010,RTE0059,Direct,4095.88,355.44,885.47,0.0,1588.99,428.41,1433.08,8787.27,2196.82,2024,5
CST0000310,SHP0000310,CAR001,RTE0013,Direct,16543.53,2760.53,0,0.0,470.94,1816.92,1943.72,23535.64,2615.07,2022,1
CST0000311,SHP0000311,CAR002,RTE0024,Transshipment,13734.95,2210.2,606.3,340.5,259.36,2905.0,1093.68,21149.99,4230.0,2024,5
CST0000312,SHP0000312,CAR007,RTE0044,Transshipment,19667.97,2523.18,0,401.07,1918.59,2378.21,880.79,27769.81,3085.53,2023,2
CST0000313,SHP0000313,CAR010,RTE0019,Direct,6066.3,1009.38,453.55,0.0,480.69,461.77,238.02,8709.71,4354.85,2024,3
CST0000314,SHP0000314,CAR006,RTE0051,Direct,1027.72,61.36,0,0.0,1971.87,559.65,2486.29,6106.89,6106.89,2022,4
CST0000315,SHP0000315,CAR005,RTE0005,Direct,7484.4,1277.28,0,0.0,887.88,515.56,829.33,10994.45,1570.64,2024,1
CST0000316,SHP0000316,CAR003,RTE0003,Direct,27679.77,1739.8,129.62,0.0,565.9,665.13,1916.05,32696.27,3632.92,2024,10
CST0000317,SHP0000317,CAR004,RTE0045,Direct,4681.32,588.84,0,0.0,229.2,665.47,2803.92,8968.75,2242.19,2022,12
CST0000318,SHP0000318,CAR007,RTE0023,Direct,4370.66,598.65,0,0.0,1137.36,2468.11,870.43,9445.21,4722.6,2023,2
CST0000319,SHP0000319,CAR006,RTE0037,Direct,4110.88,254.72,0,0.0,1731.95,1107.5,69.3,7274.35,1818.59,2023,7
CST0000320,SHP0000320,CAR002,RTE0034,Transshipment,5493.98,620.79,1158.91,362.65,1945.56,1586.38,1661.56,12829.83,6414.91,2022,5
CST0000321,SHP0000321,CAR008,RTE0045,Direct,12161.46,1384.12,0,0.0,1289.35,944.87,2239.42,18019.22,3003.2,2024,9
CST0000322,SHP0000322,CAR002,RTE0017,Direct,9856.98,594.97,748.98,0.0,400.16,2961.86,695.36,15258.31,2543.05,2023,3
CST0000323,SHP0000323,CAR004,RTE0017,Direct,7021.98,878.36,0,0.0,473.15,1240.55,1384.49,10998.53,1833.09,2022,7
CST0000324,SHP0000324,CAR010,RTE0058,Transshipment,4095.88,245.33,0,944.06,592.03,438.78,1642.27,7958.35,1989.59,2023,1
CST0000325,SHP0000325,CAR004,RTE0013,Direct,3510.99,373.34,582.8,0.0,655.89,1229.86,923.46,7276.34,2425.45,2023,5
CST0000326,SHP0000326,CAR001,RTE0039,Direct,19877.4,1828.97,745.27,0.0,335.09,675.11,1511.32,24973.16,2497.32,2022,3
CST0000327,SHP0000327,CAR009,RTE0049,Direct,2428.24,275.0,1401.36,0.0,1177.05,2202.92,1462.87,8947.44,8947.44,2024,3
CST0000328,SHP0000328,CAR007,RTE0024,Transshipment,23488.0,2779.63,638.88,361.58,1112.03,2951.33,1515.95,32847.4,4105.93,2022,12
CST0000329,SHP0000329,CAR006,RTE0008,Transshipment,9010.6,1599.84,0,187.09,1982.74,2192.04,632.13,15604.44,3901.11,2023,6
CST0000330,SHP0000330,CAR004,RTE0028,Transshipment,12034.24,1307.93,1375.52,222.87,855.31,1663.14,2718.42,20177.43,2522.18,2024,2
CST0000331,SHP0000331,CAR002,RTE0053,Direct,11499.81,1848.32,0,0.0,355.56,721.37,1464.88,15889.94,2269.99,2023,7
CST0000332,SHP0000332,CAR001,RTE0031,Direct,17889.66,2662.96,0,0.0,666.18,2659.7,654.26,24532.76,2725.86,2024,5
CST0000333,SHP0000333,CAR001,RTE0037,Direct,7950.96,1083.19,0,0.0,1377.04,1041.03,1278.22,12730.44,3182.61,2022,7
CST0000334,SHP0000334,CAR006,RTE0024,Transshipment,4505.3,228.25,763.87,484.5,957.76,786.09,646.48,8372.25,4186.12,2023,6
CST0000335,SHP0000335,CAR003,RTE0035,Direct,17353.35,2447.8,0,0.0,1778.51,309.26,937.89,22826.81,2536.31,2023,8
CST0000336,SHP0000336,CAR003,RTE0042,Transshipment,19281.5,3001.26,0,719.65,1410.17,2968.34,531.85,27912.77,2791.28,2023,11
CST0000337,SHP0000337,CAR005,RTE0022,Transshipment,5346.0,337.0,0,199.25,1049.08,754.95,1091.41,8777.69,1755.54,2023,7
CST0000338,SHP0000338,CAR003,RTE0011,Direct,9640.75,621.56,0,0.0,490.41,919.29,899.0,12571.01,2514.2,2022,9
CST0000339,SHP0000339,CAR008,RTE0060,Transshipment,4053.82,298.07,0,249.37,1164.89,1571.81,539.73,7877.69,3938.84,2022,4
CST0000340,SHP0000340,CAR007,RTE0057,Direct,23488.0,2780.54,0,0.0,1271.89,386.26,1308.69,29235.38,3654.42,2023,4
CST0000341,SHP0000341,CAR006,RTE0044,Transshipment,11263.25,620.29,401.96,723.74,408.48,1307.17,2489.34,17214.23,3442.85,2024,9
CST0000342,SHP0000342,CAR010,RTE0011,Direct,10239.7,1449.83,520.54,0.0,1735.39,2390.62,477.88,16813.96,1681.4,2024,7
CST0000343,SHP0000343,CAR004,RTE0036,Transshipment,7521.4,1321.76,1391.47,415.31,1357.63,1898.53,142.6,14048.7,2809.74,2024,6
CST0000344,SHP0000344,CAR003,RTE0055,Direct,15425.2,786.61,433.9,0.0,1884.81,1270.34,1538.63,21339.49,2667.44,2023,8
CST0000345,SHP0000345,CAR004,RTE0039,Direct,10532.97,1869.29,0,0.0,632.48,644.59,426.8,14106.13,1567.35,2024,2
CST0000346,SHP0000346,CAR007,RTE0025,Direct,11744.0,1887.18,0,0.0,1319.71,2757.09,776.94,18484.92,4621.23,2023,6
CST0000347,SHP0000347,CAR005,RTE0051,Direct,4700.79,436.35,0,0.0,1768.86,640.87,1607.53,9154.4,3051.47,2023,1
CST0000348,SHP0000348,CAR008,RTE0040,Transshipment,18242.19,2716.69,0,379.53,718.24,1800.31,826.74,24683.7,2742.63,2023,10
CST0000349,SHP0000349,CAR001,RTE0030,Transshipment,7950.96,695.06,193.34,162.74,353.0,1676.84,1681.23,12713.17,3178.29,2022,7
CST0000350,SHP0000350,CAR008,RTE0023,Direct,6080.73,786.43,0,0.0,819.84,2949.61,249.59,10886.2,3628.73,2022,3
CST0000351,SHP0000351,CAR005,RTE0013,Direct,7484.4,1065.39,0,0.0,1036.39,1879.99,294.44,11760.61,1680.09,2022,1
CST0000352,SHP0000352,CAR009,RTE0007,Direct,12141.2,837.36,0,0.0,1505.69,2240.56,1137.11,17861.92,3572.38,2023,3
CST0000353,SHP0000353,CAR005,RTE0007,Direct,1566.93,265.29,0,0.0,1273.27,337.1,1711.94,5154.53,5154.53,2023,9
CST0000354,SHP0000354,CAR005,RTE0012,Transshipment,1566.93,190.9,1372.45,848.97,1266.24,1126.36,500.27,6872.12,6872.12,2022,9
CST0000355,SHP0000355,CAR003,RTE0015,Direct,1928.15,232.95,0,0.0,1525.83,2552.11,1579.7,7818.74,7818.74,2022,7
CST0000356,SHP0000356,CAR008,RTE0009,Direct,17241.84,1825.74,0,0.0,846.71,713.71,864.61,21492.61,2686.58,2023,10
CST0000357,SHP0000357,CAR001,RTE0058,Transshipment,15901.92,1918.07,0,346.67,287.25,1195.21,1087.22,20736.34,2592.04,2024,6
CST0000358,SHP0000358,CAR005,RTE0030,Transshipment,12535.44,1007.33,556.88,462.79,349.39,1159.54,752.98,16824.35,2103.04,2022,11
CST0000359,SHP0000359,CAR009,RTE0042,Transshipment,14569.44,905.06,0,764.72,324.4,1886.91,1546.1,19996.63,3332.77,2023,1
CST0000360,SHP0000360,CAR007,RTE0035,Direct,26424.0,1802.16,0,0.0,704.64,1593.06,640.55,31164.41,3462.71,2024,12
CST0000361,SHP0000361,CAR002,RTE0007,Direct,4928.49,639.68,0,0.0,732.37,1113.49,1302.16,8716.19,2905.4,2022,5
CST0000362,SHP0000362,CAR007,RTE0038,Transshipment,29360.0,3372.19,484.66,913.51,216.47,1061.36,355.35,35763.54,3576.35,2024,9
CST0000363,SHP0000363,CAR004,RTE0001,Direct,9362.64,1373.62,261.16,0.0,208.58,386.16,877.34,12469.5,1558.69,2024,10
CST0000364,SHP0000364,CAR006,RTE0053,Direct,9249.48,1315.53,0,0.0,815.61,2844.2,222.85,14447.67,1605.3,2022,4
CST0000365,SHP0000365,CAR002,RTE0034,Transshipment,10987.96,703.69,0,260.36,707.22,2883.06,1839.65,17381.94,4345.48,2023,4
CST0000366,SHP0000366,CAR009,RTE0048,Transshipment,11074.92,1106.85,844.65,282.59,491.87,744.26,397.0,14942.14,2490.36,2022,8
CST0000367,SHP0000367,CAR009,RTE0026,Transshipment,14569.44,1181.45,332.43,200.54,1630.69,2124.27,1349.03,21387.85,3564.64,2022,11
CST0000368,SHP0000368,CAR007,RTE0041,Direct,26424.0,1943.93,0,0.0,1352.06,2788.38,1188.89,33697.26,3744.14,2023,10
CST0000369,SHP0000369,CAR008,RTE0030,Transshipment,10776.15,1080.78,0,157.09,1690.65,1933.77,318.25,15956.69,3191.34,2022,1
CST0000370,SHP0000370,CAR005,RTE0001,Direct,7834.65,1313.3,900.14,0.0,378.58,1097.83,778.03,12302.53,2460.51,2023,3
CST0000371,SHP0000371,CAR001,RTE0007,Direct,11926.44,811.58,0,0.0,933.09,1762.25,744.79,16178.15,2696.36,2023,12
CST0000372,SHP0000372,CAR007,RTE0038,Transshipment,13111.98,2198.52,0,468.52,516.97,1396.52,1842.61,19535.12,3255.85,2023,3
